losshier,accuracyhier,losslin,accuracylin,absence,absence_perc,hierarchical,hierarchical_perc,linear,linear_perc
6.643283033370972,0.47999998927116394,1.095653886795044,0.8100000023841858,44,88.0,4,8.0,37,74.0
6.066702651977539,0.49000000953674316,1.2396979904174805,0.7599999904632568,44,88.0,5,10.0,32,64.0
5.699675266742706,0.5199999809265137,1.605110046863556,0.7300000190734863,43,86.0,9,18.0,30,60.0
5.453733253479004,0.5400000214576721,1.4136879348754883,0.699999988079071,46,92.0,8,16.0,24,48.0
5.694208183288574,0.550000011920929,2.39067225836101,0.6899999976158142,46,92.0,9,18.0,23,46.0
5.1373851776123045,0.5,0.9511134016513825,0.75,44,88.0,6,12.0,31,62.0
6.2480459403991695,0.5199999809265137,1.0914444861467927,0.800000011920929,47,94.0,5,10.0,33,66.0
6.314029884338379,0.5199999809265137,2.1267513036727905,0.6899999976158142,45,90.0,7,14.000000000000002,24,48.0
5.184580717086792,0.5299999713897705,0.9988120424747468,0.7699999809265137,46,92.0,7,14.000000000000002,31,62.0
5.938542709350586,0.5299999713897705,0.9999491453170777,0.800000011920929,47,94.0,6,12.0,33,66.0
7.049827194213867,0.4399999976158142,1.8139543437957764,0.7300000190734863,38,76.0,6,12.0,35,70.0
5.534064235687256,0.5,1.0123589086532592,0.7799999713897705,44,88.0,6,12.0,34,68.0
6.161369404792786,0.5199999809265137,1.1829401397705077,0.7900000214576721,46,92.0,6,12.0,33,66.0
5.593996295928955,0.5199999809265137,1.5381069571711123,0.7799999713897705,47,94.0,5,10.0,31,62.0
6.102672557830811,0.5199999809265137,0.7299788188934326,0.800000011920929,48,96.0,4,8.0,32,64.0
6.0708151626586915,0.4699999988079071,0.999544925512746,0.7900000214576721,45,90.0,2,4.0,34,68.0
5.281303253173828,0.5,1.643058376312256,0.7400000095367432,44,88.0,6,12.0,30,60.0
5.042956771850586,0.550000011920929,1.5615573501586915,0.7099999785423279,47,94.0,8,16.0,24,48.0
6.496497421264649,0.4699999988079071,1.256214292049408,0.7699999809265137,45,90.0,2,4.0,32,64.0
6.439122581481934,0.49000000953674316,1.5325532054901123,0.75,45,90.0,4,8.0,30,60.0
5.84492784500122,0.47999998927116394,1.6453133058547973,0.699999988079071,43,86.0,5,10.0,27,54.0
5.759873386179097,0.5400000214576721,1.7089397008763627,0.7300000190734863,47,94.0,7,14.000000000000002,26,52.0
5.911940135955811,0.550000011920929,1.8654711532592774,0.7599999904632568,48,96.0,7,14.000000000000002,28,56.00000000000001
6.440971832275391,0.4699999988079071,0.8787203359603882,0.8500000238418579,45,90.0,2,4.0,40,80.0
6.020239067077637,0.5,0.6090586018562317,0.8799999952316284,47,94.0,3,6.0,41,82.0
4.515082120895386,0.5600000023841858,1.6443100357055664,0.6800000071525574,44,88.0,12,24.0,24,48.0
5.359987498521805,0.5699999928474426,1.5953489403426646,0.7200000286102295,47,94.0,10,20.0,25,50.0
5.9412774658203125,0.5,1.9940551567077636,0.6800000071525574,41,82.0,9,18.0,27,54.0
6.576195373535156,0.47999998927116394,1.1001788355410098,0.7099999785423279,45,90.0,3,6.0,26,52.0
5.8928360176086425,0.5,1.3543185201659798,0.7300000190734863,47,94.0,3,6.0,26,52.0
6.097918190956116,0.4399999976158142,1.463305115699768,0.7200000286102295,40,80.0,4,8.0,32,64.0
6.341048278808594,0.5299999713897705,1.0537603855133058,0.8299999833106995,49,98.0,4,8.0,34,68.0
6.516359138488769,0.5,1.506167052090168,0.7300000190734863,45,90.0,5,10.0,28,56.00000000000001
6.873380470275879,0.44999998807907104,1.7212819290161132,0.7699999809265137,43,86.0,2,4.0,34,68.0
5.504499740600586,0.550000011920929,1.159038464128971,0.8100000023841858,49,98.0,6,12.0,32,64.0
6.184117660522461,0.5,1.6611617136001586,0.6899999976158142,43,86.0,7,14.000000000000002,26,52.0
5.231229515075683,0.5,1.9110308766365052,0.6700000166893005,40,80.0,10,20.0,27,54.0
5.668272304534912,0.5199999809265137,0.8573357772827148,0.7799999713897705,46,92.0,6,12.0,32,64.0
4.8600281238555905,0.5400000214576721,1.3379611110687255,0.6800000071525574,43,86.0,11,22.0,25,50.0
6.807828693389893,0.5099999904632568,0.6626989889144898,0.8299999833106995,46,92.0,5,10.0,37,74.0
5.742206176519394,0.5199999809265137,1.261371088027954,0.7699999809265137,46,92.0,6,12.0,31,62.0
5.6474652671813965,0.49000000953674316,1.4767552947998046,0.7300000190734863,41,82.0,8,16.0,32,64.0
5.4615531873703,0.5199999809265137,1.236614499092102,0.7300000190734863,45,90.0,7,14.000000000000002,28,56.00000000000001
5.337185974121094,0.5400000214576721,1.3713840866088867,0.800000011920929,48,96.0,6,12.0,32,64.0
6.1493332862854,0.5,1.5119256209023297,0.7599999904632568,44,88.0,6,12.0,32,64.0
5.799948654174805,0.5099999904632568,1.179679846763611,0.7799999713897705,46,92.0,5,10.0,32,64.0
5.394149188995361,0.550000011920929,1.3975618267059327,0.7400000095367432,48,96.0,7,14.000000000000002,26,52.0
5.968602294921875,0.5299999713897705,1.7644124698638917,0.7300000190734863,46,92.0,7,14.000000000000002,27,54.0
5.655497636795044,0.5299999713897705,1.3594087219238282,0.75,45,90.0,8,16.0,30,60.0
5.200994873046875,0.550000011920929,1.2878459072113038,0.7300000190734863,45,90.0,10,20.0,28,56.00000000000001
6.083929290771485,0.49000000953674316,0.6859872055053711,0.8100000023841858,44,88.0,5,10.0,37,74.0
6.209474958125502,0.5299999713897705,1.0317702614702284,0.7799999713897705,46,92.0,7,14.000000000000002,32,64.0
6.42043664932251,0.5,1.2696917150728404,0.7799999713897705,46,92.0,4,8.0,32,64.0
5.981893291473389,0.5,1.6233713483810426,0.7699999809265137,48,96.0,2,4.0,29,57.99999999999999
5.713734979629517,0.550000011920929,0.77736496925354,0.8700000047683716,50,100.0,5,10.0,37,74.0
6.021184616088867,0.5099999904632568,0.9541152954101563,0.7699999809265137,46,92.0,5,10.0,31,62.0
5.475301914215088,0.5199999809265137,1.3718019485473634,0.7400000095367432,45,90.0,7,14.000000000000002,29,57.99999999999999
6.3467436790466305,0.46000000834465027,1.629807529449463,0.6899999976158142,40,80.0,6,12.0,29,57.99999999999999
5.258462324142456,0.5600000023841858,1.1762462341785431,0.7599999904632568,49,98.0,7,14.000000000000002,27,54.0
5.284640674591064,0.5299999713897705,1.4981855554878711,0.7099999785423279,44,88.0,9,18.0,27,54.0
6.491691627502441,0.5,2.308514962308109,0.6800000071525574,42,84.0,8,16.0,26,52.0
5.627900333404541,0.5400000214576721,1.0374701690673829,0.7599999904632568,47,94.0,7,14.000000000000002,29,57.99999999999999
6.540567235468916,0.5,1.277461080073408,0.7699999809265137,48,96.0,2,4.0,29,57.99999999999999
4.762851778268814,0.5799999833106995,1.3015750098228454,0.7300000190734863,48,96.0,10,20.0,25,50.0
5.408277015686036,0.5699999928474426,1.2326394811365753,0.7200000286102295,48,96.0,9,18.0,24,48.0
5.9741631031036375,0.5400000214576721,0.9235003563761711,0.8299999833106995,49,98.0,5,10.0,34,68.0
4.281180113616865,0.6299999952316284,2.1113061618804934,0.6800000071525574,47,94.0,16,32.0,21,42.0
5.7110202026367185,0.5299999713897705,2.2778398513793947,0.7099999785423279,42,84.0,11,22.0,29,57.99999999999999
6.918142547607422,0.49000000953674316,1.4806877711415292,0.7799999713897705,46,92.0,3,6.0,32,64.0
6.683230667114258,0.5099999904632568,1.2394136388033803,0.7599999904632568,47,94.0,4,8.0,29,57.99999999999999
5.834955387115478,0.49000000953674316,1.0979010677337646,0.7699999809265137,44,88.0,5,10.0,33,66.0
5.9535362243652346,0.4699999988079071,1.7834424877166748,0.7400000095367432,41,82.0,6,12.0,33,66.0
5.376493301391601,0.5199999809265137,2.020663089752197,0.7099999785423279,44,88.0,8,16.0,27,54.0
5.90906867980957,0.5099999904632568,1.1028837502002715,0.7799999713897705,46,92.0,5,10.0,32,64.0
6.058068809509277,0.5099999904632568,1.406915979385376,0.699999988079071,46,92.0,5,10.0,24,48.0
5.3335457611083985,0.5899999737739563,1.7342615413665772,0.7799999713897705,50,100.0,9,18.0,28,56.00000000000001
6.027123811244965,0.5199999809265137,1.4939314725995063,0.7900000214576721,47,94.0,5,10.0,32,64.0
6.20437071800232,0.49000000953674316,1.6380560207366943,0.699999988079071,42,84.0,7,14.000000000000002,28,56.00000000000001
6.029520903378725,0.5299999713897705,1.2205857761204242,0.7799999713897705,48,96.0,5,10.0,30,60.0
6.829803075790405,0.4699999988079071,1.3915756845474243,0.7799999713897705,43,86.0,4,8.0,35,70.0
5.220270767211914,0.5799999833106995,1.8190147542953492,0.7300000190734863,48,96.0,10,20.0,25,50.0
6.153058547973632,0.5,0.7972588634490967,0.8199999928474426,48,96.0,2,4.0,34,68.0
6.027970066070557,0.4699999988079071,1.242348346710205,0.7099999785423279,43,86.0,4,8.0,28,56.00000000000001
5.45865496635437,0.5099999904632568,1.682397618293762,0.6899999976158142,45,90.0,6,12.0,24,48.0
6.585948027335108,0.5,0.4620431601628661,0.8700000047683716,48,96.0,2,4.0,39,78.0
7.182209815979004,0.46000000834465027,0.4109669601172209,0.8500000238418579,46,92.0,0,0.0,39,78.0
5.4387545394897465,0.5400000214576721,1.365305290222168,0.8100000023841858,48,96.0,6,12.0,33,66.0
5.86820611000061,0.5199999809265137,1.6158767414093018,0.6800000071525574,46,92.0,6,12.0,22,44.0
5.877009124755859,0.5099999904632568,2.390167098045349,0.6399999856948853,40,80.0,11,22.0,24,48.0
5.050952701568604,0.5199999809265137,1.3030909347534179,0.75,46,92.0,6,12.0,29,57.99999999999999
5.837784996032715,0.550000011920929,2.2324744987487795,0.699999988079071,48,96.0,7,14.000000000000002,22,44.0
6.7438881397247314,0.47999998927116394,3.167627468109131,0.6100000143051147,37,74.0,11,22.0,24,48.0
5.481267833709717,0.5299999713897705,1.3146339225769044,0.7400000095367432,46,92.0,7,14.000000000000002,28,56.00000000000001
5.704843502044678,0.5199999809265137,1.382994898748584,0.7900000214576721,47,94.0,5,10.0,32,64.0
6.339151134490967,0.5,1.4408637857437134,0.7200000286102295,46,92.0,4,8.0,26,52.0
5.589269495010376,0.5299999713897705,2.0173893785476684,0.7200000286102295,45,90.0,8,16.0,27,54.0
5.481945152282715,0.5799999833106995,1.6466692543029786,0.7099999785423279,47,94.0,11,22.0,24,48.0
5.1933501434326175,0.5099999904632568,2.3022274780273437,0.6700000166893005,43,86.0,8,16.0,24,48.0
5.376866569519043,0.550000011920929,0.9383282661437988,0.7599999904632568,44,88.0,11,22.0,32,64.0
6.3512154483795165,0.47999998927116394,1.8977480840682983,0.699999988079071,44,88.0,4,8.0,26,52.0
