losshier,accuracyhier,losslin,accuracylin,absence,absence_perc,hierarchical,hierarchical_perc,linear,linear_perc
4.102333602905273,0.5899999737739563,1.2492610168457032,0.7300000190734863,49,98.0,10,20.0,24,48.0
5.239158020019532,0.550000011920929,1.697950553894043,0.7400000095367432,47,94.0,8,16.0,27,54.0
4.200694851391018,0.5699999928474426,1.1830269856378437,0.8100000023841858,49,98.0,8,16.0,32,64.0
5.521434946060181,0.5400000214576721,1.878782868385315,0.6899999976158142,46,92.0,8,16.0,23,46.0
5.131203899383545,0.5899999737739563,1.2579745578765869,0.7300000190734863,49,98.0,10,20.0,24,48.0
5.897918901443481,0.5199999809265137,0.9949013239145279,0.7799999713897705,48,96.0,4,8.0,30,60.0
5.580726928710938,0.550000011920929,1.014483493566513,0.8199999928474426,48,96.0,7,14.000000000000002,34,68.0
5.777507858276367,0.550000011920929,0.7540570092201233,0.8500000238418579,50,100.0,5,10.0,35,70.0
5.707621040344239,0.5699999928474426,1.3640315437316894,0.7300000190734863,49,98.0,8,16.0,24,48.0
5.147840576171875,0.550000011920929,1.1162541913986206,0.7599999904632568,49,98.0,6,12.0,27,54.0
5.035161514282226,0.5699999928474426,0.8675132465362548,0.800000011920929,49,98.0,8,16.0,31,62.0
5.62983144582493,0.5699999928474426,0.9236110478757109,0.8399999737739563,49,98.0,8,16.0,35,70.0
5.166779937744141,0.550000011920929,1.1307086372375488,0.7799999713897705,49,98.0,6,12.0,29,57.99999999999999
5.314144134521484,0.5699999928474426,1.5660207262123003,0.75,49,98.0,8,16.0,26,52.0
5.6498378562927245,0.5199999809265137,1.1523046845197678,0.7900000214576721,49,98.0,3,6.0,30,60.0
5.395327816009521,0.5699999928474426,1.637359275817871,0.6899999976158142,48,96.0,9,18.0,21,42.0
5.548497793674469,0.5799999833106995,1.4758269596099853,0.7400000095367432,49,98.0,9,18.0,25,50.0
5.957647094726562,0.5199999809265137,1.4211248111724855,0.8100000023841858,49,98.0,3,6.0,32,64.0
5.870002555847168,0.5400000214576721,0.7284188461303711,0.8299999833106995,49,98.0,5,10.0,34,68.0
5.5622603225708005,0.5299999713897705,1.1784342193603516,0.8100000023841858,49,98.0,4,8.0,32,64.0
4.86202075958252,0.5899999737739563,1.0618616986274718,0.8199999928474426,49,98.0,10,20.0,33,66.0
4.792481088638306,0.550000011920929,1.0968247890472411,0.7699999809265137,47,94.0,8,16.0,30,60.0
5.712772369384766,0.550000011920929,1.7825509315729142,0.7200000286102295,49,98.0,6,12.0,23,46.0
5.444411697387696,0.5400000214576721,1.211373167037964,0.800000011920929,49,98.0,5,10.0,31,62.0
5.432938480377198,0.550000011920929,0.8162656984108616,0.8199999928474426,49,98.0,6,12.0,33,66.0
5.331069221496582,0.5600000023841858,0.9666096687316894,0.7900000214576721,49,98.0,7,14.000000000000002,30,60.0
5.591942481994629,0.5600000023841858,1.2958208847045898,0.7400000095367432,48,96.0,8,16.0,26,52.0
5.428199386596679,0.5299999713897705,0.8672969473327976,0.8299999833106995,50,100.0,3,6.0,33,66.0
5.586284298886312,0.5400000214576721,1.2738015603914392,0.8100000023841858,50,100.0,4,8.0,31,62.0
5.435565032958984,0.5199999809265137,0.9148646831512451,0.8399999737739563,48,96.0,4,8.0,36,72.0
5.556297988891601,0.5199999809265137,1.1945401453971862,0.7599999904632568,48,96.0,4,8.0,28,56.00000000000001
5.975977352857606,0.5299999713897705,0.7978755843639533,0.8799999952316284,49,98.0,4,8.0,39,78.0
5.132597541809082,0.5600000023841858,0.9881065225601197,0.8199999928474426,50,100.0,6,12.0,32,64.0
4.924353218078613,0.5600000023841858,1.0701138070225715,0.7599999904632568,47,94.0,9,18.0,29,57.99999999999999
5.29789704322815,0.5400000214576721,0.7772162538766861,0.8500000238418579,50,100.0,4,8.0,35,70.0
5.167690715789795,0.5600000023841858,1.3324552714824676,0.699999988079071,47,94.0,9,18.0,23,46.0
5.377609586715698,0.5299999713897705,1.4531729167699814,0.7300000190734863,46,92.0,7,14.000000000000002,27,54.0
5.370023498535156,0.5699999928474426,1.210856738090515,0.75,48,96.0,9,18.0,27,54.0
6.05272063523531,0.5299999713897705,0.7826606777310371,0.7699999809265137,49,98.0,4,8.0,28,56.00000000000001
5.915930703879967,0.5299999713897705,0.9936473786846546,0.7699999809265137,47,94.0,6,12.0,30,60.0
6.205374622344971,0.5600000023841858,1.1304135704040528,0.800000011920929,50,100.0,6,12.0,30,60.0
5.669660453796387,0.5600000023841858,1.3407737727463245,0.7599999904632568,50,100.0,6,12.0,26,52.0
5.319998989105224,0.5299999713897705,1.180709380954504,0.7799999713897705,47,94.0,6,12.0,31,62.0
5.578239002227783,0.5299999713897705,1.0500774526596068,0.7900000214576721,48,96.0,5,10.0,31,62.0
6.163098964691162,0.5299999713897705,1.578849391937256,0.7400000095367432,47,94.0,6,12.0,27,54.0
5.9745275497436525,0.5600000023841858,1.0584997338180984,0.8100000023841858,50,100.0,6,12.0,31,62.0
