losshier,accuracyhier,losslin,accuracylin,absence,absence_perc,hierarchical,hierarchical_perc,linear,linear_perc
5.16918833732605,0.5,2.333927354812622,0.5799999833106995,38,76.0,12,24.0,20,40.0
4.254365291595459,0.6200000047683716,2.146782035827637,0.6899999976158142,46,92.0,16,32.0,23,46.0
5.705479898452759,0.5299999713897705,2.2496614933013914,0.6200000047683716,44,88.0,9,18.0,18,36.0
4.725649604797363,0.5600000023841858,2.0663200672715902,0.6499999761581421,42,84.0,14,28.000000000000004,23,46.0
3.5836751747131346,0.6100000143051147,2.956147480010986,0.6000000238418579,45,90.0,16,32.0,15,30.0
4.278083057403564,0.5799999833106995,3.2732557340711357,0.5799999833106995,43,86.0,15,30.0,15,30.0
3.9509510946273805,0.550000011920929,2.932796461088583,0.5799999833106995,42,84.0,13,26.0,16,32.0
2.911210618019104,0.6600000262260437,3.4637616729736327,0.6000000238418579,46,92.0,20,40.0,14,28.000000000000004
4.759799118041992,0.5799999833106995,2.6213003158569337,0.6700000166893005,45,90.0,13,26.0,22,44.0
4.3442021751403805,0.6100000143051147,3.056029787063599,0.6200000047683716,47,94.0,14,28.000000000000004,15,30.0
4.594287376403809,0.5699999928474426,2.5235211853709187,0.6000000238418579,45,90.0,12,24.0,15,30.0
5.107829189300537,0.5699999928474426,2.0206479358673097,0.6200000047683716,45,90.0,12,24.0,17,34.0
4.142552274465561,0.5899999737739563,2.92639892578125,0.6899999976158142,49,98.0,10,20.0,20,40.0
5.4982895660400395,0.5099999904632568,3.6540727043151855,0.6499999761581421,45,90.0,6,12.0,20,40.0
4.208365020751953,0.5899999737739563,1.5586773872375488,0.6800000071525574,46,92.0,13,26.0,22,44.0
3.556379585266113,0.5899999737739563,4.087417027950287,0.550000011920929,42,84.0,17,34.0,13,26.0
4.322068939208984,0.550000011920929,2.5113758516311644,0.6100000143051147,41,82.0,14,28.000000000000004,20,40.0
5.000448322296142,0.5099999904632568,2.1849834060668947,0.6200000047683716,42,84.0,9,18.0,20,40.0
4.510069808959961,0.6200000047683716,1.743806667327881,0.7200000286102295,49,98.0,13,26.0,23,46.0
4.426566222384572,0.5,2.0180447990447283,0.6700000166893005,45,90.0,5,10.0,22,44.0
4.713220596313477,0.5199999809265137,1.9889053726196289,0.6399999856948853,43,86.0,9,18.0,21,42.0
5.088777770996094,0.4000000059604645,3.0397321128845216,0.5,30,60.0,10,20.0,20,40.0
4.328034067153931,0.5600000023841858,1.7352022266387939,0.6800000071525574,46,92.0,10,20.0,22,44.0
5.008983974456787,0.5899999737739563,2.7207954216003416,0.6899999976158142,48,96.0,11,22.0,21,42.0
5.098442096710205,0.6000000238418579,2.2591560173034666,0.6899999976158142,48,96.0,12,24.0,21,42.0
4.335228852629662,0.5699999928474426,2.3088707065582277,0.699999988079071,48,96.0,9,18.0,22,44.0
4.352922439575195,0.5699999928474426,2.910244197845459,0.699999988079071,48,96.0,9,18.0,22,44.0
4.986409797668457,0.550000011920929,1.5371832633018494,0.7400000095367432,47,94.0,8,16.0,27,54.0
5.3940548324584965,0.5400000214576721,1.8905457973480224,0.6600000262260437,43,86.0,11,22.0,23,46.0
5.088129739761353,0.550000011920929,2.1545831966400146,0.6399999856948853,46,92.0,9,18.0,18,36.0
4.522260475158691,0.6200000047683716,2.83257446034404,0.6700000166893005,48,96.0,14,28.000000000000004,19,38.0
5.061496353149414,0.5,3.21235595703125,0.5600000023841858,36,72.0,14,28.000000000000004,20,40.0
4.575473909378052,0.5600000023841858,2.224473114013672,0.6899999976158142,49,98.0,7,14.000000000000002,20,40.0
4.538746643066406,0.5600000023841858,2.446164809521288,0.6800000071525574,46,92.0,10,20.0,22,44.0
4.53479118347168,0.5899999737739563,2.1139179992675783,0.7200000286102295,47,94.0,12,24.0,25,50.0
4.0648440170288085,0.5600000023841858,2.5549096870422363,0.6899999976158142,47,94.0,9,18.0,22,44.0
4.91950942993164,0.550000011920929,2.209317394196987,0.6600000262260437,46,92.0,9,18.0,20,40.0
5.456603889465332,0.5,1.3483092451095582,0.7900000214576721,44,88.0,6,12.0,35,70.0
4.2681615447998045,0.6100000143051147,2.532806148529053,0.6200000047683716,47,94.0,14,28.000000000000004,15,30.0
5.826845626831055,0.4699999988079071,2.1435373973846437,0.6399999856948853,42,84.0,5,10.0,22,44.0
4.246852369308471,0.5699999928474426,2.307431945800781,0.6100000143051147,42,84.0,15,30.0,19,38.0
