losshier,accuracyhier,losslin,accuracylin,absence,absence_perc,hierarchical,hierarchical_perc,linear,linear_perc
2.427407970428467,0.699999988079071,2.003563378704712,0.699999988079071,50,100.0,20,40.0,20,40.0
2.8939898681640623,0.6899999976158142,2.7856878280639648,0.6200000047683716,50,100.0,19,38.0,12,24.0
2.519386100769043,0.699999988079071,2.574801607131958,0.6600000262260437,50,100.0,20,40.0,16,32.0
2.480754323005676,0.7099999785423279,2.759592418670654,0.6399999856948853,50,100.0,21,42.0,14,28.000000000000004
1.424380951821804,0.7900000214576721,3.1947273349761964,0.5899999737739563,50,100.0,29,57.99999999999999,9,18.0
3.0953497886657715,0.6399999856948853,2.0552117156982423,0.7099999785423279,47,94.0,17,34.0,24,48.0
2.432863645553589,0.7200000286102295,2.2954572296142577,0.6399999856948853,50,100.0,22,44.0,14,28.000000000000004
1.3255696638673544,0.800000011920929,2.593916778564453,0.5899999737739563,49,98.0,31,62.0,10,20.0
2.717977352142334,0.699999988079071,3.090305233001709,0.5799999833106995,49,98.0,21,42.0,9,18.0
3.2136998558044434,0.6700000166893005,2.42036678314209,0.6800000071525574,49,98.0,18,36.0,19,38.0
2.2102863132953643,0.6800000071525574,2.2229362481832506,0.6700000166893005,49,98.0,19,38.0,18,36.0
1.9718479347229003,0.6899999976158142,3.0950651943683622,0.6100000143051147,48,96.0,21,42.0,13,26.0
3.1565795516967774,0.7200000286102295,3.086065483093262,0.6100000143051147,49,98.0,23,46.0,12,24.0
2.375943096280098,0.7599999904632568,2.850565719604492,0.6100000143051147,50,100.0,26,52.0,11,22.0
2.4627806091308595,0.7599999904632568,2.577141132354736,0.6299999952316284,50,100.0,26,52.0,13,26.0
2.3641837882995604,0.7200000286102295,2.8183996295928955,0.6100000143051147,50,100.0,22,44.0,11,22.0
1.8149942779541015,0.7599999904632568,3.2220569324493407,0.6100000143051147,49,98.0,27,54.0,12,24.0
2.495679931640625,0.7099999785423279,2.2988875198364256,0.6800000071525574,50,100.0,21,42.0,18,36.0
2.3378788661956786,0.7400000095367432,3.8866615104675293,0.5099999904632568,46,92.0,28,56.00000000000001,5,10.0
1.4808748531341553,0.7699999809265137,3.5436736059188845,0.5699999928474426,50,100.0,27,54.0,7,14.000000000000002
1.8986883587250487,0.7599999904632568,2.870175671041943,0.6299999952316284,50,100.0,26,52.0,13,26.0
3.139307243230287,0.699999988079071,2.6172935009002685,0.6800000071525574,50,100.0,20,40.0,18,36.0
2.572258319854736,0.7099999785423279,3.0232209968566894,0.6200000047683716,49,98.0,22,44.0,13,26.0
2.1503189155925067,0.7900000214576721,3.0266556549072265,0.6399999856948853,50,100.0,29,57.99999999999999,14,28.000000000000004
3.125877161026001,0.6700000166893005,2.2180674362182615,0.6800000071525574,49,98.0,18,36.0,19,38.0
2.193635538909584,0.7099999785423279,2.5771759128570557,0.6200000047683716,48,96.0,23,46.0,14,28.000000000000004
2.4234431266784666,0.699999988079071,3.0777107095718383,0.6000000238418579,49,98.0,21,42.0,11,22.0
2.0663441824913025,0.75,2.5414512252807615,0.6100000143051147,47,94.0,28,56.00000000000001,14,28.000000000000004
1.9517330786539242,0.7699999809265137,3.1003000640869143,0.5799999833106995,49,98.0,28,56.00000000000001,9,18.0
1.9677990245819093,0.7799999713897705,2.5568743133544922,0.6000000238418579,50,100.0,28,56.00000000000001,10,20.0
2.0725144386291503,0.7400000095367432,2.989556727409363,0.6000000238418579,49,98.0,25,50.0,11,22.0
3.253237438350916,0.699999988079071,2.649302101135254,0.6700000166893005,50,100.0,20,40.0,17,34.0
2.4256090233073335,0.7400000095367432,3.3039567184448244,0.6100000143051147,50,100.0,24,48.0,11,22.0
2.2683773612976075,0.75,3.139121379852295,0.5699999928474426,49,98.0,26,52.0,8,16.0
2.351254897117615,0.6800000071525574,2.3167212915420534,0.7099999785423279,48,96.0,20,40.0,23,46.0
2.3512820625305175,0.7099999785423279,2.5661252212524412,0.6200000047683716,50,100.0,21,42.0,12,24.0
2.326591467857361,0.7200000286102295,2.9031119537353516,0.5899999737739563,50,100.0,22,44.0,9,18.0
2.211804702244699,0.7799999713897705,3.9517226076126097,0.5400000214576721,50,100.0,28,56.00000000000001,4,8.0
2.5538285207748412,0.6800000071525574,2.8412921237945556,0.6100000143051147,46,92.0,22,44.0,15,30.0
1.9002556085586548,0.7599999904632568,3.2930464267730715,0.5799999833106995,48,96.0,28,56.00000000000001,10,20.0
2.804767713546753,0.6399999856948853,2.634047603607178,0.6800000071525574,49,98.0,15,30.0,19,38.0
2.0278323459625245,0.7400000095367432,2.9206506490707396,0.5899999737739563,50,100.0,24,48.0,9,18.0
2.947019248008728,0.6800000071525574,3.096584987640381,0.6299999952316284,49,98.0,19,38.0,14,28.000000000000004
1.8414643478393555,0.6899999976158142,3.1963686752319336,0.5199999809265137,42,84.0,27,54.0,10,20.0
1.7640385508537293,0.7599999904632568,3.1390504837036133,0.5799999833106995,49,98.0,27,54.0,9,18.0
3.4151516723632813,0.6000000238418579,2.5664938735961913,0.6600000262260437,49,98.0,11,22.0,17,34.0
1.798860149383545,0.800000011920929,3.156955065727234,0.6100000143051147,50,100.0,30,60.0,11,22.0
2.1826808977127077,0.6800000071525574,2.3436164009571074,0.6600000262260437,50,100.0,18,36.0,16,32.0
2.548784770965576,0.7400000095367432,3.2423665428161623,0.6200000047683716,50,100.0,24,48.0,12,24.0
2.0670212280750273,0.7099999785423279,2.758462963104248,0.6399999856948853,49,98.0,22,44.0,15,30.0
2.124425182342529,0.7200000286102295,2.8599179077148436,0.5799999833106995,50,100.0,22,44.0,8,16.0
2.6691032600402833,0.75,3.281163558959961,0.5699999928474426,49,98.0,26,52.0,8,16.0
3.236875867843628,0.6800000071525574,1.7563953472627327,0.7099999785423279,50,100.0,18,36.0,21,42.0
3.34884249150753,0.6899999976158142,2.952398910522461,0.5799999833106995,48,96.0,21,42.0,10,20.0
2.7275138235092165,0.699999988079071,2.904352626800537,0.5899999737739563,47,94.0,23,46.0,12,24.0
2.596465702056885,0.7099999785423279,3.260332508087158,0.550000011920929,47,94.0,24,48.0,8,16.0
2.559294033050537,0.699999988079071,2.499246299266815,0.6499999761581421,48,96.0,22,44.0,17,34.0
2.197848930358887,0.7599999904632568,3.02903826713562,0.6499999761581421,49,98.0,27,54.0,16,32.0
2.446588459288469,0.7400000095367432,2.7942342567443847,0.6200000047683716,50,100.0,24,48.0,12,24.0
2.4355435180664062,0.7200000286102295,2.863798809051514,0.6600000262260437,50,100.0,22,44.0,16,32.0
1.1249820709228515,0.7900000214576721,2.7876392936706544,0.5699999928474426,49,98.0,30,60.0,8,16.0
2.533339328765869,0.6800000071525574,3.1321708488464357,0.6000000238418579,48,96.0,20,40.0,12,24.0
