losshier,accuracyhier,losslin,accuracylin,absence,absence_perc,hierarchical,hierarchical_perc,linear,linear_perc
4.881534767150879,0.5699999928474426,1.713134765625,0.7400000095367432,50,100.0,7,14.000000000000002,24,48.0
3.513346037864685,0.6600000262260437,1.8220887896418572,0.7200000286102295,50,100.0,16,32.0,22,44.0
4.469036254882813,0.5899999737739563,1.2505930423736573,0.7699999809265137,49,98.0,10,20.0,28,56.00000000000001
4.6077922821044925,0.550000011920929,1.0708040758967399,0.8100000023841858,48,96.0,7,14.000000000000002,33,66.0
3.7016279792785642,0.6299999952316284,1.8030813312530518,0.7400000095367432,50,100.0,13,26.0,24,48.0
5.673171989321709,0.5199999809265137,1.3922761750221253,0.7099999785423279,46,92.0,6,12.0,25,50.0
4.571496391296387,0.5899999737739563,1.5698582243919372,0.75,49,98.0,10,20.0,26,52.0
3.9833926666527986,0.6100000143051147,1.7147595405578613,0.7300000190734863,49,98.0,12,24.0,24,48.0
4.745504455566406,0.6000000238418579,1.5408887672424316,0.7599999904632568,49,98.0,11,22.0,27,54.0
5.763561706542969,0.5299999713897705,0.8651329833288947,0.8399999737739563,49,98.0,4,8.0,35,70.0
3.9108059883117674,0.6200000047683716,1.0259277248382568,0.800000011920929,50,100.0,12,24.0,30,60.0
3.986982979774475,0.5899999737739563,1.2954272747039794,0.7699999809265137,48,96.0,11,22.0,29,57.99999999999999
4.612809332609177,0.5899999737739563,1.5817527389526367,0.7699999809265137,49,98.0,10,20.0,28,56.00000000000001
4.831087341308594,0.5899999737739563,1.344875955581665,0.7300000190734863,50,100.0,9,18.0,23,46.0
6.1504622650146485,0.5400000214576721,1.1644431400299071,0.8500000238418579,50,100.0,4,8.0,35,70.0
4.614211373329162,0.5899999737739563,1.6252849006652832,0.7200000286102295,49,98.0,10,20.0,23,46.0
4.408101387023926,0.6200000047683716,1.6622643375396728,0.7200000286102295,49,98.0,13,26.0,23,46.0
5.588055343627929,0.5600000023841858,1.0086498415470124,0.8299999833106995,50,100.0,6,12.0,33,66.0
3.593787655830383,0.6399999856948853,1.8877029609680176,0.6499999761581421,49,98.0,15,30.0,16,32.0
4.4517875671386715,0.5899999737739563,1.7523367500305176,0.7099999785423279,49,98.0,10,20.0,22,44.0
