run,loss,accuracy,absence,absence_perc,hierarchical,hierarchical_perc,train_size
1,0.17093299088533967,0.949999988079071,50,100.0,45,90.0,500
2,0.20886102315504104,0.9700000286102295,50,100.0,47,94.0,500
3,0.2547731563448906,0.949999988079071,50,100.0,45,90.0,500
4,0.2945021266117692,0.9100000262260437,49,98.0,42,84.0,500
5,0.09222554683685302,0.9700000286102295,50,100.0,47,94.0,500
6,0.029496400952339172,0.9900000095367432,50,100.0,49,98.0,500
7,0.0827603232394904,0.9700000286102295,50,100.0,47,94.0,500
8,0.1472061683924403,0.9800000190734863,50,100.0,48,96.0,500
9,0.5177111191721633,0.9300000071525574,50,100.0,43,86.0,500
10,0.053352629318833354,0.9900000095367432,50,100.0,49,98.0,500
11,0.10012892277911306,0.9900000095367432,50,100.0,49,98.0,500
12,0.4971595230465755,0.9100000262260437,50,100.0,41,82.0,500
13,0.09822824537754059,0.9599999785423279,50,100.0,46,92.0,500
14,0.10257156774459872,0.9599999785423279,50,100.0,46,92.0,500
15,0.20010164782288484,0.9399999976158142,50,100.0,44,88.0,500
16,0.15793905628845095,0.9900000095367432,50,100.0,49,98.0,500
17,0.10809134568087757,0.9599999785423279,50,100.0,46,92.0,500
18,0.07991840895265341,0.9900000095367432,50,100.0,49,98.0,500
19,0.10787117063999176,0.9700000286102295,50,100.0,47,94.0,500
20,0.09656442639417946,0.9800000190734863,50,100.0,48,96.0,500
21,0.1465303226560354,0.9599999785423279,50,100.0,46,92.0,500
22,0.238151029702276,0.9300000071525574,50,100.0,43,86.0,500
23,0.19027254611253738,0.9399999976158142,50,100.0,44,88.0,500
24,0.1887813838553848,0.9200000166893005,50,100.0,42,84.0,500
25,0.12742951527237892,0.9599999785423279,50,100.0,46,92.0,500
26,0.12053887962829321,0.9599999785423279,50,100.0,46,92.0,500
27,0.2326822622027248,0.9700000286102295,50,100.0,47,94.0,500
28,0.024977425988763572,0.9900000095367432,50,100.0,49,98.0,500
29,0.19142304480075836,0.949999988079071,50,100.0,45,90.0,500
30,0.03843272826401517,0.9900000095367432,50,100.0,49,98.0,500
31,0.2982104161381722,0.9700000286102295,50,100.0,47,94.0,500
32,0.25616681019077076,0.949999988079071,50,100.0,45,90.0,500
33,0.30239745616912844,0.9200000166893005,50,100.0,42,84.0,500
34,0.07508879154920578,0.9599999785423279,50,100.0,46,92.0,500
35,0.06351207915693521,0.9800000190734863,50,100.0,48,96.0,500
36,0.1920530053973198,0.9700000286102295,50,100.0,47,94.0,500
37,0.19464269526302813,0.9700000286102295,50,100.0,47,94.0,500
38,0.25259773641824723,0.9599999785423279,50,100.0,46,92.0,500
39,0.30216371405869724,0.949999988079071,50,100.0,45,90.0,500
40,0.10077012685127557,0.9599999785423279,50,100.0,46,92.0,500
41,0.0673554004356265,0.9599999785423279,50,100.0,46,92.0,500
42,0.32442018248140814,0.9800000190734863,50,100.0,48,96.0,500
43,0.08528832231182605,0.9700000286102295,50,100.0,47,94.0,500
44,0.09996476066298783,0.9800000190734863,50,100.0,48,96.0,500
45,0.19869039190001786,0.949999988079071,50,100.0,45,90.0,500
46,0.21049054458737373,0.949999988079071,50,100.0,45,90.0,500
47,0.3079383726045489,0.9100000262260437,50,100.0,41,82.0,500
48,0.20420056482777,0.9599999785423279,50,100.0,46,92.0,500
49,0.22973791210446506,0.9200000166893005,50,100.0,42,84.0,500
50,0.2350918568111956,0.949999988079071,50,100.0,45,90.0,500
51,0.1956477750558406,0.9599999785423279,50,100.0,46,92.0,500
52,0.02390214461978758,1.0,50,100.0,50,100.0,500
53,0.07026995468884706,0.9900000095367432,50,100.0,49,98.0,500
54,0.06388761755311861,0.9700000286102295,50,100.0,47,94.0,500
55,0.36470956444740293,0.9399999976158142,50,100.0,44,88.0,500
56,0.14538392479997128,0.9599999785423279,50,100.0,46,92.0,500
57,0.019271478205919266,0.9900000095367432,50,100.0,49,98.0,500
58,0.007450444921851158,1.0,50,100.0,50,100.0,500
59,0.2321115851472132,0.949999988079071,50,100.0,45,90.0,500
60,0.16785334527492524,0.9399999976158142,50,100.0,44,88.0,500
61,0.18422477589920164,0.9599999785423279,50,100.0,46,92.0,500
62,0.1586377763748169,0.9399999976158142,50,100.0,44,88.0,500
63,0.12340628149337135,0.9800000190734863,50,100.0,48,96.0,500
64,0.13207171678543092,0.9599999785423279,49,98.0,47,94.0,500
65,0.27860855117440225,0.9200000166893005,50,100.0,42,84.0,500
66,0.15635004192590712,0.949999988079071,50,100.0,45,90.0,500
67,0.35420533825992606,0.949999988079071,50,100.0,45,90.0,500
68,0.03362354793585837,0.9900000095367432,50,100.0,49,98.0,500
69,0.14891793113201857,0.9599999785423279,49,98.0,47,94.0,500
70,0.016648707240819932,1.0,50,100.0,50,100.0,500
71,0.07635255144909024,0.9800000190734863,50,100.0,48,96.0,500
72,0.3429034567065537,0.949999988079071,50,100.0,45,90.0,500
73,0.36180638201360127,0.9200000166893005,50,100.0,42,84.0,500
74,0.11277548006502912,0.9399999976158142,50,100.0,44,88.0,500
75,0.4333244466781616,0.9300000071525574,50,100.0,43,86.0,500
76,0.21163675025542034,0.9599999785423279,50,100.0,46,92.0,500
77,0.3097140464722179,0.9399999976158142,50,100.0,44,88.0,500
78,0.0297905539534986,0.9800000190734863,50,100.0,48,96.0,500
79,0.05884232826821972,0.9800000190734863,50,100.0,48,96.0,500
80,0.02527604391798377,0.9800000190734863,50,100.0,48,96.0,500
81,0.1664068903774023,0.9599999785423279,50,100.0,46,92.0,500
82,0.17145627655088902,0.9399999976158142,50,100.0,44,88.0,500
83,0.12897476603306132,0.9599999785423279,50,100.0,46,92.0,500
84,0.146248757764115,0.9700000286102295,50,100.0,47,94.0,500
85,0.2309803792112507,0.9399999976158142,50,100.0,44,88.0,500
86,0.5339619628572837,0.9399999976158142,50,100.0,44,88.0,500
87,0.2402228125766851,0.949999988079071,50,100.0,45,90.0,500
88,0.15885785470716654,0.9599999785423279,50,100.0,46,92.0,500
89,0.175587289390387,0.9700000286102295,50,100.0,47,94.0,500
90,0.0796983414143324,0.9800000190734863,50,100.0,48,96.0,500
91,0.12178399860858917,0.949999988079071,50,100.0,45,90.0,500
92,0.21086477323435246,0.9599999785423279,50,100.0,46,92.0,500
93,0.11807383019477129,0.949999988079071,50,100.0,45,90.0,500
94,0.3108608913421631,0.9200000166893005,50,100.0,42,84.0,500
95,0.119036296736449,0.9700000286102295,50,100.0,47,94.0,500
96,0.1882165080308914,0.9700000286102295,50,100.0,47,94.0,500
97,0.29398122780025004,0.9599999785423279,50,100.0,46,92.0,500
98,0.13255132301710545,0.9700000286102295,50,100.0,47,94.0,500
99,0.1404692038334906,0.9599999785423279,50,100.0,46,92.0,500
100,0.26147664837306367,0.9700000286102295,50,100.0,47,94.0,500
