run,loss,accuracy,absence,absence_perc,hierarchical,hierarchical_perc,train_size
82,0.009932745400583372,1.0,50,100.0,50,100.0,700
83,0.0076344946213066575,1.0,50,100.0,50,100.0,700
84,0.008933674097061157,1.0,50,100.0,50,100.0,700
85,0.007192010201979428,1.0,50,100.0,50,100.0,700
86,0.00652301087975502,1.0,50,100.0,50,100.0,700
87,0.054106723312288524,0.9800000190734863,50,100.0,48,96.0,700
88,0.02672003601095639,0.9900000095367432,50,100.0,49,98.0,700
89,0.043080199682153764,0.9800000190734863,50,100.0,48,96.0,700
90,0.043050917088985445,0.9900000095367432,50,100.0,49,98.0,700
91,0.10887976553291083,0.9800000190734863,50,100.0,48,96.0,700
92,0.02813728095497936,0.9900000095367432,50,100.0,49,98.0,700
93,0.05891592890035554,0.9900000095367432,50,100.0,49,98.0,700
94,0.10171182707883418,0.9800000190734863,50,100.0,48,96.0,700
95,0.12364812880754471,0.9900000095367432,50,100.0,49,98.0,700
96,0.09893359821755439,0.9800000190734863,50,100.0,48,96.0,700
97,0.054575730098877104,0.9700000286102295,50,100.0,47,94.0,700
98,0.021833448759280144,0.9800000190734863,50,100.0,48,96.0,700
99,0.07103161356411875,0.9700000286102295,50,100.0,47,94.0,700
100,0.014595985990017652,0.9900000095367432,50,100.0,49,98.0,700
