run,loss,accuracy,absence,absence_perc,hierarchical,hierarchical_perc,train_size
67,0.0015193854446988553,1.0,50,100.0,50,100.0,1000
68,0.08735848407261074,0.9900000095367432,50,100.0,49,98.0,1000
69,0.002062711075122934,1.0,50,100.0,50,100.0,1000
70,0.01587030002840038,0.9900000095367432,50,100.0,49,98.0,1000
71,0.0014570346951950342,1.0,50,100.0,50,100.0,1000
72,0.010475189602002501,1.0,50,100.0,50,100.0,1000
73,0.002555301748216152,1.0,50,100.0,50,100.0,1000
74,0.007380402029957623,1.0,50,100.0,50,100.0,1000
75,0.002840471714735031,1.0,50,100.0,50,100.0,1000
76,0.0007785650854930282,1.0,50,100.0,50,100.0,1000
77,0.004295499825457227,1.0,50,100.0,50,100.0,1000
78,0.0008096042554825544,1.0,50,100.0,50,100.0,1000
79,0.0008846757793799043,1.0,50,100.0,50,100.0,1000
80,0.0009417022485285997,1.0,50,100.0,50,100.0,1000
81,0.0029181553656235336,1.0,50,100.0,50,100.0,1000
82,0.0020844165049493314,1.0,50,100.0,50,100.0,1000
83,0.0007878881605574861,1.0,50,100.0,50,100.0,1000
84,0.0010983688104897738,1.0,50,100.0,50,100.0,1000
85,0.019908105955692007,0.9900000095367432,50,100.0,49,98.0,1000
86,0.005232088440097868,1.0,50,100.0,50,100.0,1000
87,0.0013272682996466757,1.0,50,100.0,50,100.0,1000
88,0.0008374243951402605,1.0,50,100.0,50,100.0,1000
89,0.010001922647679748,0.9900000095367432,50,100.0,49,98.0,1000
90,0.005274082095202175,1.0,50,100.0,50,100.0,1000
91,0.000993619083892554,1.0,50,100.0,50,100.0,1000
92,0.001691971641703276,1.0,50,100.0,50,100.0,1000
93,0.0006641716533340513,1.0,50,100.0,50,100.0,1000
94,0.09654503969039069,0.9900000095367432,50,100.0,49,98.0,1000
95,0.13719301082892343,0.9700000286102295,50,100.0,47,94.0,1000
96,0.0005271244468167424,1.0,50,100.0,50,100.0,1000
97,0.019253644740674643,0.9800000190734863,50,100.0,48,96.0,1000
98,0.004391895360313356,1.0,50,100.0,50,100.0,1000
99,0.021386738119763323,0.9900000095367432,50,100.0,49,98.0,1000
100,0.023890723320655526,0.9900000095367432,50,100.0,49,98.0,1000
