loss,accuracy,absence,absence_perc,hierarchical,hierarchical_perc
6.880408782958984,0.1599999964237213,0,0.0,16,18.823529411764707
7.0462524032592775,0.15000000596046448,0,0.0,15,17.441860465116278
8.135312194824218,0.18000000715255737,11,64.70588235294117,7,8.433734939759036
7.6328494834899905,0.15000000596046448,7,43.75,8,9.523809523809524
7.532423782348633,0.1599999964237213,7,43.75,9,10.714285714285714
7.430348339080811,0.14000000059604645,0,0.0,14,19.17808219178082
6.1948488998413085,0.18000000715255737,0,0.0,18,21.686746987951807
5.727626552581787,0.15000000596046448,3,12.0,12,16.0
8.632730293273926,0.12999999523162842,1,5.88235294117647,12,14.457831325301203
7.471101455688476,0.2199999988079071,0,0.0,22,26.82926829268293
8.961928329467774,0.10999999940395355,8,57.14285714285714,3,3.488372093023256
6.794806823730469,0.11999999731779099,5,33.33333333333333,7,8.235294117647058
8.20507293701172,0.18000000715255737,10,66.66666666666666,8,9.411764705882353
6.126876716613769,0.17000000178813934,4,25.0,13,15.476190476190476
8.339142799377441,0.14000000059604645,1,7.6923076923076925,13,14.942528735632186
7.327865333557129,0.1899999976158142,4,22.22222222222222,15,18.29268292682927
5.322635650634766,0.23999999463558197,4,22.22222222222222,20,24.390243902439025
7.309868841171265,0.14000000059604645,0,0.0,14,16.470588235294116
8.2370650100708,0.20000000298023224,0,0.0,20,22.988505747126435
6.883543243408203,0.17000000178813934,1,5.88235294117647,16,19.27710843373494
7.1401464462280275,0.1599999964237213,0,0.0,16,21.333333333333336
8.129696083068847,0.18000000715255737,1,5.263157894736842,17,20.98765432098765
9.277110214233398,0.1899999976158142,0,0.0,19,23.456790123456788
7.567527465820312,0.17000000178813934,3,17.647058823529413,14,16.867469879518072
6.999772987365723,0.15000000596046448,1,5.0,14,17.5
8.627223014831543,0.20999999344348907,20,86.95652173913044,1,1.2987012987012987
8.443354320526122,0.1899999976158142,11,61.111111111111114,8,9.75609756097561
9.128309440612792,0.2199999988079071,0,0.0,22,26.82926829268293
6.360416088104248,0.1599999964237213,1,5.555555555555555,15,18.29268292682927
8.377934646606445,0.15000000596046448,0,0.0,15,18.072289156626507
6.3953895759582515,0.17000000178813934,2,13.333333333333334,15,17.647058823529413
7.794204273223877,0.1599999964237213,3,12.5,13,17.105263157894736
8.133938484191894,0.14000000059604645,1,4.0,13,17.333333333333336
8.813225021362305,0.11999999731779099,0,0.0,12,15.18987341772152
8.523083629608154,0.15000000596046448,1,5.555555555555555,14,17.073170731707318
6.322989139556885,0.17000000178813934,7,43.75,10,11.904761904761903
6.638428134918213,0.1599999964237213,7,41.17647058823529,9,10.843373493975903
8.749449405670166,0.17000000178813934,0,0.0,17,20.73170731707317
7.714041786193848,0.10000000149011612,1,6.25,9,10.714285714285714
6.245737075805664,0.17000000178813934,9,56.25,8,9.523809523809524
9.371831951141358,0.15000000596046448,0,0.0,15,18.75
7.585565567016602,0.18000000715255737,0,0.0,18,20.930232558139537
5.755635070800781,0.1899999976158142,11,57.89473684210527,8,9.876543209876543
6.485227737426758,0.12999999523162842,4,33.33333333333333,9,10.227272727272728
7.187588663101196,0.15000000596046448,0,0.0,15,17.857142857142858
5.876986484527588,0.20000000298023224,3,17.647058823529413,17,20.481927710843372
7.311465759277343,0.1899999976158142,2,8.695652173913043,17,22.07792207792208
9.516898803710937,0.07999999821186066,0,0.0,8,10.256410256410255
9.650761260986329,0.23000000417232513,0,0.0,23,24.46808510638298
7.042196350097656,0.20000000298023224,1,5.263157894736842,19,23.456790123456788
10.091088943481445,0.11999999731779099,0,0.0,12,14.285714285714285
6.932251853942871,0.15000000596046448,2,11.11111111111111,13,15.853658536585366
7.395633506774902,0.10999999940395355,3,21.428571428571427,8,9.30232558139535
8.918879356384277,0.20999999344348907,0,0.0,21,24.705882352941178
5.89343551158905,0.20000000298023224,1,4.761904761904762,19,24.050632911392405
7.0338807296752925,0.14000000059604645,1,6.25,13,15.476190476190476
8.63576623916626,0.12999999523162842,0,0.0,13,15.66265060240964
5.645329284667969,0.15000000596046448,0,0.0,15,16.853932584269664
9.249706401824952,0.20999999344348907,0,0.0,21,24.705882352941178
7.896257781982422,0.11999999731779099,2,10.526315789473683,10,12.345679012345679
7.515791606903076,0.18000000715255737,1,7.6923076923076925,17,19.54022988505747
7.4733584690093995,0.2199999988079071,3,17.647058823529413,19,22.89156626506024
7.535662727355957,0.20999999344348907,1,5.88235294117647,20,24.096385542168676
6.554172515869141,0.2199999988079071,16,66.66666666666666,6,7.894736842105263
5.720863361358642,0.27000001072883606,2,13.333333333333334,25,29.411764705882355
8.338934478759766,0.14000000059604645,0,0.0,14,16.091954022988507
7.231576843261719,0.12999999523162842,2,13.333333333333334,11,12.941176470588237
8.613567714691163,0.10000000149011612,2,11.76470588235294,8,9.63855421686747
6.956891899108887,0.1899999976158142,2,11.76470588235294,17,20.481927710843372
6.961690654754639,0.1899999976158142,2,14.285714285714285,17,19.767441860465116
9.638195419311524,0.18000000715255737,0,0.0,18,20.454545454545457
6.875376434326172,0.23999999463558197,2,12.5,22,26.190476190476193
5.890469284057617,0.1899999976158142,3,20.0,16,18.823529411764707
8.300129051208495,0.11999999731779099,3,15.789473684210526,9,11.11111111111111
6.650540752410889,0.11999999731779099,1,5.263157894736842,11,13.580246913580247
6.675168495178223,0.20999999344348907,0,0.0,21,25.301204819277107
7.11364330291748,0.10999999940395355,7,36.84210526315789,4,4.938271604938271
7.672905979156494,0.1899999976158142,0,0.0,19,23.456790123456788
7.2743459320068355,0.14000000059604645,1,5.88235294117647,13,15.66265060240964
