run,loss,accuracy,absence,absence_perc,linear,linear_perc,train_size
48,0.0001932077342644334,1.0,50,100.0,50,100.0,900
49,0.0001572388393105939,1.0,50,100.0,50,100.0,900
50,0.00020237389951944352,1.0,50,100.0,50,100.0,900
51,0.00014955615333747118,1.0,50,100.0,50,100.0,900
52,0.0001400747161824256,1.0,50,100.0,50,100.0,900
53,0.00017292648844886572,1.0,50,100.0,50,100.0,900
54,0.00014711968076881022,1.0,50,100.0,50,100.0,900
55,0.00014518652227707207,1.0,50,100.0,50,100.0,900
56,0.00017212728213053196,1.0,50,100.0,50,100.0,900
57,0.00015659266791772096,1.0,50,100.0,50,100.0,900
58,0.00017053723451681434,1.0,50,100.0,50,100.0,900
59,0.00013673292240127922,1.0,50,100.0,50,100.0,900
60,0.0001409186693490483,1.0,50,100.0,50,100.0,900
61,0.00015150081511819735,1.0,50,100.0,50,100.0,900
62,0.00016704566893167795,1.0,50,100.0,50,100.0,900
63,0.00015395629859995096,1.0,50,100.0,50,100.0,900
64,0.0001535061909817159,1.0,50,100.0,50,100.0,900
65,0.000156004709424451,1.0,50,100.0,50,100.0,900
66,0.00016100737848319114,1.0,50,100.0,50,100.0,900
67,0.00015592878102324903,1.0,50,100.0,50,100.0,900
68,0.000137128122150898,1.0,50,100.0,50,100.0,900
69,0.00016788530338089912,1.0,50,100.0,50,100.0,900
70,0.00014968657633289694,1.0,50,100.0,50,100.0,900
71,0.00013864023378118873,1.0,50,100.0,50,100.0,900
72,0.00016570991254411638,1.0,50,100.0,50,100.0,900
73,0.00015856725745834411,1.0,50,100.0,50,100.0,900
74,0.000159363083075732,1.0,50,100.0,50,100.0,900
75,0.0001429401955101639,1.0,50,100.0,50,100.0,900
76,0.0001808628367143683,1.0,50,100.0,50,100.0,900
77,0.00015618187375366689,1.0,50,100.0,50,100.0,900
78,0.0001561086720903404,1.0,50,100.0,50,100.0,900
79,0.00015021456871181727,1.0,50,100.0,50,100.0,900
80,0.00016258215357083827,1.0,50,100.0,50,100.0,900
81,0.00013784364622551948,1.0,50,100.0,50,100.0,900
82,0.00016586919140536337,1.0,50,100.0,50,100.0,900
83,0.00015338766475906596,1.0,50,100.0,50,100.0,900
84,0.0001686040812637657,1.0,50,100.0,50,100.0,900
85,0.00015616635442711413,1.0,50,100.0,50,100.0,900
86,0.0001540567312622443,1.0,50,100.0,50,100.0,900
87,0.0001641988757182844,1.0,50,100.0,50,100.0,900
88,0.00017784485942684114,1.0,50,100.0,50,100.0,900
89,0.00014526407641824335,1.0,50,100.0,50,100.0,900
90,0.00014208937616785988,1.0,50,100.0,50,100.0,900
91,0.00015840575273614376,1.0,50,100.0,50,100.0,900
92,0.000154257889080327,1.0,50,100.0,50,100.0,900
93,0.00016377076623030006,1.0,50,100.0,50,100.0,900
94,0.0001428680680692196,1.0,50,100.0,50,100.0,900
95,0.00015931792673654855,1.0,50,100.0,50,100.0,900
96,0.00015201913949567826,1.0,50,100.0,50,100.0,900
97,0.00020226750522851943,1.0,50,100.0,50,100.0,900
98,0.00013830742798745632,1.0,50,100.0,50,100.0,900
99,0.00014435773075092585,1.0,50,100.0,50,100.0,900
100,0.00014076583087444306,1.0,50,100.0,50,100.0,900
